6 10 520 6
440 190
440 190
440 190
440 190
440 190
440 190
1	74.084	-92.707	15	2	1	6	1	2	4	8	16	32	102	232
2	-85.391	-41.099	25	20	1	6	1	2	4	8	16	32	393	552
3	-19.019	73.829	13	19	1	6	1	2	4	8	16	32	309	437
4	91.417	-78.613	21	4	1	6	1	2	4	8	16	32	344	510
5	-58.105	-99.094	12	6	1	6	1	2	4	8	16	32	207	325
6	-68.304	-99.5	14	11	1	6	1	2	4	8	16	32	386	499
7	1.319	-12.412	3	11	1	6	1	2	4	8	16	32	203	357
8	40.594	73.838	8	9	1	6	1	2	4	8	16	32	186	330
9	62.799	-97.408	6	24	1	6	1	2	4	8	16	32	161	257
10	-43.508	12.701	7	21	1	6	1	2	4	8	16	32	325	447
11	98.223	-28.432	18	13	1	6	1	2	4	8	16	32	312	435
12	14.699	-93.015	9	24	1	6	1	2	4	8	16	32	477	649
13	-7.204	58.457	21	16	1	6	1	2	4	8	16	32	79	203
14	86.188	-6.79	3	19	1	6	1	2	4	8	16	32	461	565
15	-21.896	-82.074	21	13	1	6	1	2	4	8	16	32	221	333
16	-50.762	-70.814	21	13	1	6	1	2	4	8	16	32	432	534
17	14.175	30.362	8	21	1	6	1	2	4	8	16	32	464	615
18	54.93	61.288	22	4	1	6	1	2	4	8	16	32	246	420
19	14.332	-96.502	16	17	1	6	1	2	4	8	16	32	469	574
20	66.721	77.701	8	14	1	6	1	2	4	8	16	32	138	282
21	67.205	-99.525	20	14	1	6	1	2	4	8	16	32	107	232
22	8.961	55.231	24	20	1	6	1	2	4	8	16	32	242	351
23	-64.678	-5.953	3	17	1	6	1	2	4	8	16	32	249	342
24	83.251	96.726	2	14	1	6	1	2	4	8	16	32	320	452
25	10.705	51.091	15	14	1	6	1	2	4	8	16	32	267	405
26	39.527	33.418	22	7	1	6	1	2	4	8	16	32	479	577
27	-90.927	34.188	6	6	1	6	1	2	4	8	16	32	253	425
28	68.209	47.883	22	12	1	6	1	2	4	8	16	32	255	365
