6 13 700 6
420 180
420 180
420 180
420 180
420 180
420 180
1	74.084	-92.707	14	19	1	6	1	2	4	8	16	32	64	196
2	-85.391	-41.099	7	3	1	6	1	2	4	8	16	32	341	481
3	-19.019	73.829	6	25	1	6	1	2	4	8	16	32	411	541
4	91.417	-78.613	15	15	1	6	1	2	4	8	16	32	434	607
5	-58.105	-99.094	4	16	1	6	1	2	4	8	16	32	62	241
6	-68.304	-99.5	18	14	1	6	1	2	4	8	16	32	80	250
7	1.319	-12.412	15	7	1	6	1	2	4	8	16	32	148	294
8	40.594	73.838	19	10	1	6	1	2	4	8	16	32	119	219
9	62.799	-97.408	21	5	1	6	1	2	4	8	16	32	440	587
10	-43.508	12.701	12	2	1	6	1	2	4	8	16	32	347	493
11	98.223	-28.432	14	5	1	6	1	2	4	8	16	32	354	448
12	14.699	-93.015	2	1	1	6	1	2	4	8	16	32	62	225
13	-7.204	58.457	16	22	1	6	1	2	4	8	16	32	190	316
14	86.188	-6.79	1	9	1	6	1	2	4	8	16	32	427	550
15	-21.896	-82.074	13	21	1	6	1	2	4	8	16	32	427	563
16	-50.762	-70.814	9	25	1	6	1	2	4	8	16	32	431	576
17	14.175	30.362	16	6	1	6	1	2	4	8	16	32	473	630
18	54.93	61.288	17	7	1	6	1	2	4	8	16	32	235	393
19	14.332	-96.502	7	5	1	6	1	2	4	8	16	32	455	580
20	66.721	77.701	21	8	1	6	1	2	4	8	16	32	94	263
21	67.205	-99.525	9	7	1	6	1	2	4	8	16	32	227	384
22	8.961	55.231	1	11	1	6	1	2	4	8	16	32	73	249
23	-64.678	-5.953	22	21	1	6	1	2	4	8	16	32	443	583
24	83.251	96.726	23	20	1	6	1	2	4	8	16	32	93	229
25	10.705	51.091	5	7	1	6	1	2	4	8	16	32	396	566
26	39.527	33.418	22	9	1	6	1	2	4	8	16	32	189	285
27	-90.927	34.188	25	17	1	6	1	2	4	8	16	32	297	463
28	68.209	47.883	2	16	1	6	1	2	4	8	16	32	334	475
29	-34.118	40.017	5	6	1	6	1	2	4	8	16	32	195	329
30	46.247	71.128	25	14	1	6	1	2	4	8	16	32	302	429
31	-1.038	86.615	19	10	1	6	1	2	4	8	16	32	387	559
32	74.803	87.639	1	15	1	6	1	2	4	8	16	32	368	517
33	-12.517	90.448	7	9	1	6	1	2	4	8	16	32	333	453
34	60.508	-67.424	16	22	1	6	1	2	4	8	16	32	353	483
35	-4.864	30.046	25	17	1	6	1	2	4	8	16	32	189	321
36	-28.949	-55.039	3	10	1	6	1	2	4	8	16	32	145	300
37	61.968	1.758	24	25	1	6	1	2	4	8	16	32	462	607
38	-98.943	24.046	23	20	1	6	1	2	4	8	16	32	292	471
39	-69.016	31.818	8	2	1	6	1	2	4	8	16	32	239	374
40	29.637	-79.41	1	2	1	6	1	2	4	8	16	32	435	579
41	-86.566	25.326	6	6	1	6	1	2	4	8	16	32	278	420
42	33.51	57.763	24	12	1	6	1	2	4	8	16	32	126	265
43	-79.948	25.016	17	3	1	6	1	2	4	8	16	32	399	505
44	80.163	-63.275	22	17	1	6	1	2	4	8	16	32	216	356
45	57.972	25.616	15	19	1	6	1	2	4	8	16	32	290	453
46	93.652	2.23	21	17	1	6	1	2	4	8	16	32	319	435
47	94.46	-60.208	9	6	1	6	1	2	4	8	16	32	121	222
48	47.884	24.603	23	21	1	6	1	2	4	8	16	32	174	296
49	-50.176	82.075	5	9	1	6	1	2	4	8	16	32	157	322
50	-89.608	95.015	22	23	1	6	1	2	4	8	16	32	315	409
51	92.423	-40.193	18	6	1	6	1	2	4	8	16	32	472	584
52	-0.501	-65.274	5	16	1	6	1	2	4	8	16	32	140	278
53	-95.448	22.658	10	3	1	6	1	2	4	8	16	32	470	615
54	52.683	-71.502	12	10	1	6	1	2	4	8	16	32	101	260
55	-94.324	95.423	19	22	1	6	1	2	4	8	16	32	98	203
56	-85.192	-70.444	17	20	1	6	1	2	4	8	16	32	346	473
57	-18.809	73.788	21	18	1	6	1	2	4	8	16	32	336	466
58	37.488	-26.737	11	4	1	6	1	2	4	8	16	32	62	214
59	-16.542	-9.378	9	17	1	6	1	2	4	8	16	32	295	472
60	73.01	79.06	11	12	1	6	1	2	4	8	16	32	442	583
61	57.599	-63.876	15	17	1	6	1	2	4	8	16	32	92	240
62	-82.957	69.635	14	20	1	6	1	2	4	8	16	32	129	298
63	47.029	81.865	13	3	1	6	1	2	4	8	16	32	299	416
64	-40.427	77.026	12	12	1	6	1	2	4	8	16	32	265	373
65	-84.828	12.622	5	5	1	6	1	2	4	8	16	32	144	289
66	-86.82	-0.579	16	11	1	6	1	2	4	8	16	32	150	308
67	-78.973	8.604	18	23	1	6	1	2	4	8	16	32	91	249
68	90.624	91.634	7	25	1	6	1	2	4	8	16	32	388	500
69	-41.893	35.336	6	20	1	6	1	2	4	8	16	32	245	341
70	93.578	-40.065	23	8	1	6	1	2	4	8	16	32	157	258
71	48.968	81.86	7	19	1	6	1	2	4	8	16	32	170	335
72	69.916	82.828	5	24	1	6	1	2	4	8	16	32	220	376
73	53.083	-73.968	15	5	1	6	1	2	4	8	16	32	362	479
74	-82.066	-47.093	17	19	1	6	1	2	4	8	16	32	295	442
75	-10.076	91.244	14	9	1	6	1	2	4	8	16	32	419	536
76	-85.392	53.845	7	11	1	6	1	2	4	8	16	32	421	579
77	40.007	-53.501	16	20	1	6	1	2	4	8	16	32	411	526
78	90.973	69.92	18	6	1	6	1	2	4	8	16	32	195	353
79	33.779	-2.021	15	16	1	6	1	2	4	8	16	32	240	364
80	-37.775	-94.489	21	18	1	6	1	2	4	8	16	32	422	555
81	-83.864	60.04	13	20	1	6	1	2	4	8	16	32	114	245
82	-36.933	-74.389	3	5	1	6	1	2	4	8	16	32	274	388
83	42.601	44.405	6	15	1	6	1	2	4	8	16	32	283	449
84	65.021	-61.702	22	21	1	6	1	2	4	8	16	32	451	628
85	80.272	7.945	14	15	1	6	1	2	4	8	16	32	340	465
86	24.168	56.346	13	25	1	6	1	2	4	8	16	32	126	295
87	25.619	-85.358	12	16	1	6	1	2	4	8	16	32	72	188
88	96.988	-23.376	11	2	1	6	1	2	4	8	16	32	344	520
89	15.308	-78.745	13	7	1	6	1	2	4	8	16	32	325	424
90	-5.725	98.029	12	3	1	6	1	2	4	8	16	32	337	435
91	8.942	47.79	12	10	1	6	1	2	4	8	16	32	142	234
92	93.229	-56.628	16	14	1	6	1	2	4	8	16	32	438	544
93	-67.492	67.397	19	7	1	6	1	2	4	8	16	32	169	295
94	14.55	17.927	8	20	1	6	1	2	4	8	16	32	407	530
95	65.696	-55.638	5	4	1	6	1	2	4	8	16	32	288	427
96	40.619	4.754	8	7	1	6	1	2	4	8	16	32	63	163
97	-71.289	78.803	14	2	1	6	1	2	4	8	16	32	186	313
98	10.761	98.509	7	22	1	6	1	2	4	8	16	32	314	492
99	55.675	79.829	21	13	1	6	1	2	4	8	16	32	428	543
100	-71.58	-25.113	3	17	1	6	1	2	4	8	16	32	252	342
101	-68.305	27.819	8	18	1	6	1	2	4	8	16	32	209	329
102	-33.383	-68.799	2	18	1	6	1	2	4	8	16	32	249	366
103	48.743	-88.385	22	14	1	6	1	2	4	8	16	32	250	384
104	85.241	36.525	1	7	1	6	1	2	4	8	16	32	122	246
105	20.633	-63.05	12	17	1	6	1	2	4	8	16	32	432	552
106	-70.084	-93.653	20	14	1	6	1	2	4	8	16	32	133	230
107	-19.112	18.589	23	17	1	6	1	2	4	8	16	32	454	558
108	69.617	-88.238	12	11	1	6	1	2	4	8	16	32	93	204
109	-59.575	56.148	18	23	1	6	1	2	4	8	16	32	83	255
110	-79.032	44.331	5	11	1	6	1	2	4	8	16	32	464	623
111	3.233	-85.855	6	24	1	6	1	2	4	8	16	32	231	360
112	-33.828	-54.756	12	21	1	6	1	2	4	8	16	32	86	230
113	-57.815	95.423	11	14	1	6	1	2	4	8	16	32	236	344
114	-80.983	8.608	2	16	1	6	1	2	4	8	16	32	266	374
115	-62.216	24.722	24	25	1	6	1	2	4	8	16	32	67	195
116	65.352	-42.195	21	8	1	6	1	2	4	8	16	32	466	592
117	-24.029	-86.522	19	18	1	6	1	2	4	8	16	32	94	255
118	43.724	35.137	20	24	1	6	1	2	4	8	16	32	94	247
119	-76.955	57.285	14	20	1	6	1	2	4	8	16	32	461	579
120	36.757	-91.708	3	10	1	6	1	2	4	8	16	32	154	317
