6 11 480 4
440 195
440 195
440 195
440 195
1	64.827	48.437	13	2	1	4	1	2	4	8	295	627
2	-84.37	74.398	19	18	1	4	1	2	4	8	157	379
3	-66.256	-28.344	5	2	1	4	1	2	4	8	290	503
4	-9.72	-50.075	24	1	1	4	1	2	4	8	233	501
5	47.21	79.59	24	3	1	4	1	2	4	8	165	488
6	90.516	-8.751	2	7	1	4	1	2	4	8	177	514
7	-88.916	61.698	13	11	1	4	1	2	4	8	93	398
8	44.061	-63.955	8	10	1	4	1	2	4	8	157	419
9	57.645	75.778	16	3	1	4	1	2	4	8	145	361
10	42.872	-86.788	3	14	1	4	1	2	4	8	300	541
11	-64.039	-81.831	24	14	1	4	1	2	4	8	81	395
12	-70.301	58.036	8	4	1	4	1	2	4	8	290	605
13	-83.783	19.863	8	21	1	4	1	2	4	8	108	380
14	8.029	-63.5	13	3	1	4	1	2	4	8	299	615
15	28.453	96.287	13	9	1	4	1	2	4	8	297	502
16	91.668	46.465	22	25	1	4	1	2	4	8	251	592
17	22.994	94.992	15	23	1	4	1	2	4	8	78	261
18	85.196	-47.202	3	3	1	4	1	2	4	8	287	485
19	-98.603	70.484	6	21	1	4	1	2	4	8	181	517
20	-75.686	-60.478	16	17	1	4	1	2	4	8	149	358
21	-28.484	28.584	7	4	1	4	1	2	4	8	294	602
22	35.214	84.535	7	6	1	4	1	2	4	8	226	513
23	-36.842	-76.44	20	18	1	4	1	2	4	8	131	460
24	33.714	29.507	20	24	1	4	1	2	4	8	264	548
25	24.497	98.978	17	24	1	4	1	2	4	8	210	489
26	-20.261	72.157	4	15	1	4	1	2	4	8	64	377
27	-29.609	-52.145	13	4	1	4	1	2	4	8	162	346
28	-72.259	-82.192	3	11	1	4	1	2	4	8	119	437
29	-4.227	-34.223	15	3	1	4	1	2	4	8	212	444
30	50.295	12.413	14	19	1	4	1	2	4	8	95	385
31	2.848	65.409	2	20	1	4	1	2	4	8	191	468
32	82.021	-49.305	23	12	1	4	1	2	4	8	242	539
33	30.448	-89.514	18	17	1	4	1	2	4	8	131	366
34	89.201	79.734	13	19	1	4	1	2	4	8	230	455
35	-77.014	-3.068	8	11	1	4	1	2	4	8	258	574
36	0.108	52.122	12	22	1	4	1	2	4	8	60	267
37	-85.398	-92.319	21	10	1	4	1	2	4	8	192	535
38	93.831	-22	6	7	1	4	1	2	4	8	195	447
39	25.935	57.728	23	25	1	4	1	2	4	8	60	310
40	21.778	-91.824	23	15	1	4	1	2	4	8	164	493
41	-61.507	-17.173	18	14	1	4	1	2	4	8	243	565
42	79.157	98.536	21	24	1	4	1	2	4	8	150	482
43	68.099	80.134	19	12	1	4	1	2	4	8	242	542
44	2.415	-81.105	23	22	1	4	1	2	4	8	138	482
45	-73.574	-96.412	17	9	1	4	1	2	4	8	279	623
46	0.104	19.351	16	20	1	4	1	2	4	8	241	558
47	80.734	-95.833	1	22	1	4	1	2	4	8	187	484
48	-73.218	32.024	5	3	1	4	1	2	4	8	145	406
49	-16.995	-59.011	23	11	1	4	1	2	4	8	284	472
50	-32.162	-18.038	25	6	1	4	1	2	4	8	92	423
51	98.511	-51.674	15	8	1	4	1	2	4	8	189	493
52	63.144	-20.996	8	12	1	4	1	2	4	8	286	524
53	-90.828	24.641	23	12	1	4	1	2	4	8	297	509
54	44.433	-83.013	7	17	1	4	1	2	4	8	179	391
55	-38.906	-49.351	13	15	1	4	1	2	4	8	213	481
56	74.641	-64.821	3	17	1	4	1	2	4	8	78	367
57	-45.386	-5.479	11	20	1	4	1	2	4	8	224	508
58	-95.288	56.837	1	3	1	4	1	2	4	8	162	439
59	-31.709	51.49	5	4	1	4	1	2	4	8	227	409
60	-15.708	78.986	12	17	1	4	1	2	4	8	114	463
61	75.443	49.127	8	3	1	4	1	2	4	8	116	303
62	81.288	-18.273	11	2	1	4	1	2	4	8	283	638
63	-69.627	0.272	25	20	1	4	1	2	4	8	160	508
64	67.177	92.088	13	22	1	4	1	2	4	8	67	259
65	-60.709	92.321	1	20	1	4	1	2	4	8	241	553
66	88.741	87.652	14	1	1	4	1	2	4	8	144	428
67	24.811	12.393	20	20	1	4	1	2	4	8	159	396
68	-32.482	94.671	1	19	1	4	1	2	4	8	255	575
69	49.724	-73.793	13	18	1	4	1	2	4	8	264	515
70	-79.252	77.979	7	24	1	4	1	2	4	8	243	447
71	-25.619	-50.435	24	17	1	4	1	2	4	8	72	349
72	-65.31	-88.727	25	16	1	4	1	2	4	8	288	480
73	-34.149	-80.669	13	13	1	4	1	2	4	8	104	370
74	-11.176	-40.123	18	7	1	4	1	2	4	8	76	336
75	-27.17	18.178	24	8	1	4	1	2	4	8	72	375
76	67.31	-33.767	22	14	1	4	1	2	4	8	200	460
77	23.296	-0.83	16	21	1	4	1	2	4	8	147	408
78	98.23	-19.749	23	19	1	4	1	2	4	8	261	555
79	-79.177	71.51	2	18	1	4	1	2	4	8	254	561
80	58.633	-93.487	16	14	1	4	1	2	4	8	235	455
81	-35	-63.27	7	2	1	4	1	2	4	8	125	354
82	-98.016	-62.462	15	12	1	4	1	2	4	8	228	419
83	15.446	33.705	8	17	1	4	1	2	4	8	269	522
84	51.617	-97.518	9	21	1	4	1	2	4	8	87	354
85	35.933	-52.075	11	16	1	4	1	2	4	8	235	498
86	-87.164	-77.523	4	11	1	4	1	2	4	8	195	496
87	-16.032	-66.109	18	3	1	4	1	2	4	8	265	622
88	-79.876	29.145	5	4	1	4	1	2	4	8	284	507
89	93.603	-43.613	8	6	1	4	1	2	4	8	153	464
90	-90.271	-13.693	15	10	1	4	1	2	4	8	192	552
91	-73.128	-29.092	11	22	1	4	1	2	4	8	147	500
92	71.47	-59.931	24	1	1	4	1	2	4	8	277	517
93	-78.403	63.509	10	23	1	4	1	2	4	8	237	447
94	10.111	89.689	24	1	1	4	1	2	4	8	243	484
95	-69.51	25.765	16	23	1	4	1	2	4	8	290	617
96	22.876	87.684	18	10	1	4	1	2	4	8	168	367
97	-75.983	69.62	21	9	1	4	1	2	4	8	209	518
98	-67.496	60.187	20	20	1	4	1	2	4	8	114	445
99	54.58	-23.442	6	10	1	4	1	2	4	8	217	406
100	64.04	40.372	17	12	1	4	1	2	4	8	103	346
101	39.747	-75.122	17	5	1	4	1	2	4	8	60	284
102	60.102	73.83	7	13	1	4	1	2	4	8	130	356
103	-35.405	-74.374	17	12	1	4	1	2	4	8	139	386
104	-86.312	19.354	11	14	1	4	1	2	4	8	70	254
105	43.65	45.843	9	11	1	4	1	2	4	8	219	458
106	-86.302	50.717	20	23	1	4	1	2	4	8	85	386
107	56.127	-73.54	5	23	1	4	1	2	4	8	253	605
108	-16.217	40.044	15	23	1	4	1	2	4	8	269	559
109	-1.627	-19.089	25	25	1	4	1	2	4	8	114	341
110	-66.241	-16.981	6	19	1	4	1	2	4	8	212	437
111	15.388	-18.664	18	24	1	4	1	2	4	8	80	293
112	98.83	12.826	3	20	1	4	1	2	4	8	291	510
113	-86.609	-67.235	13	2	1	4	1	2	4	8	137	358
114	96.522	39.2	13	19	1	4	1	2	4	8	82	367
115	-25.442	28.908	6	4	1	4	1	2	4	8	101	294
116	59.045	14.41	13	22	1	4	1	2	4	8	200	444
117	20.187	8.477	20	5	1	4	1	2	4	8	296	609
118	41.522	-60.378	8	11	1	4	1	2	4	8	62	391
119	-44.982	17.064	23	22	1	4	1	2	4	8	177	463
120	-61.959	-18.511	14	4	1	4	1	2	4	8	183	399
121	-96.243	-52.375	9	4	1	4	1	2	4	8	87	364
122	-73.928	-23.535	5	6	1	4	1	2	4	8	165	366
123	-7.707	83.435	19	7	1	4	1	2	4	8	71	366
124	-82.678	-60.326	15	9	1	4	1	2	4	8	216	457
125	-11.108	-51.889	1	21	1	4	1	2	4	8	216	406
126	91.11	-56.856	10	8	1	4	1	2	4	8	253	547
127	-55.893	49.933	18	3	1	4	1	2	4	8	131	387
128	-33.956	97.014	11	9	1	4	1	2	4	8	119	396
129	-68.928	65.406	14	24	1	4	1	2	4	8	280	584
130	69.251	-43.499	9	23	1	4	1	2	4	8	291	590
131	-57.071	60.211	5	21	1	4	1	2	4	8	179	467
132	58.75	37.168	7	16	1	4	1	2	4	8	267	509
133	60.986	-11.834	19	25	1	4	1	2	4	8	251	535
134	98.324	-4.812	19	20	1	4	1	2	4	8	223	541
135	-88.471	-55.227	2	12	1	4	1	2	4	8	222	497
136	50.535	-47.345	24	24	1	4	1	2	4	8	136	387
137	70.096	-69.543	1	5	1	4	1	2	4	8	260	553
138	55.307	-29.019	22	3	1	4	1	2	4	8	186	487
139	-83.032	-2.71	14	6	1	4	1	2	4	8	139	380
140	33.297	-43.454	14	4	1	4	1	2	4	8	139	448
141	95.664	88.091	2	11	1	4	1	2	4	8	250	457
142	68.674	-77.274	20	19	1	4	1	2	4	8	92	341
143	0.922	-84.757	9	16	1	4	1	2	4	8	61	408
144	60.551	50.528	14	14	1	4	1	2	4	8	194	379
145	-60.495	37.707	3	22	1	4	1	2	4	8	211	409
146	69.48	-95.286	12	10	1	4	1	2	4	8	98	379
147	-67.899	-59.416	7	1	1	4	1	2	4	8	276	508
148	-24.9	37.655	2	17	1	4	1	2	4	8	65	317
149	7.826	13.186	23	4	1	4	1	2	4	8	171	417
150	31.324	73.022	24	3	1	4	1	2	4	8	237	483
151	-53.257	-18.092	12	13	1	4	1	2	4	8	108	449
152	-17.022	75.747	22	2	1	4	1	2	4	8	149	432
153	79.407	-84.96	5	20	1	4	1	2	4	8	191	450
154	94.813	97.655	17	22	1	4	1	2	4	8	182	427
155	96.682	1.963	13	11	1	4	1	2	4	8	82	283
156	-76.171	-58.494	18	17	1	4	1	2	4	8	138	458
157	-66.756	57.07	25	3	1	4	1	2	4	8	281	627
158	4.03	-19.787	19	4	1	4	1	2	4	8	256	466
159	-11.739	61.143	13	21	1	4	1	2	4	8	76	315
160	37.836	0.765	19	17	1	4	1	2	4	8	73	371
161	2.411	22.652	15	2	1	4	1	2	4	8	252	481
162	-7.596	-49.373	7	22	1	4	1	2	4	8	71	352
163	-10.671	82.417	17	13	1	4	1	2	4	8	168	453
164	58.201	-44.852	2	3	1	4	1	2	4	8	183	381
165	42.793	-96.489	14	19	1	4	1	2	4	8	274	565
166	13.865	77.578	5	18	1	4	1	2	4	8	258	536
167	-72.179	-65.714	23	11	1	4	1	2	4	8	294	635
168	72.855	-53.707	10	12	1	4	1	2	4	8	140	351
169	98.408	-15.875	6	10	1	4	1	2	4	8	185	458
170	-36.597	-98.22	24	9	1	4	1	2	4	8	102	375
171	-46.693	-89.776	4	5	1	4	1	2	4	8	264	542
172	-63.757	-81.043	4	7	1	4	1	2	4	8	243	438
173	-25.912	-12.5	16	15	1	4	1	2	4	8	262	529
174	30.763	85.553	7	10	1	4	1	2	4	8	207	437
175	72.158	-49.126	13	12	1	4	1	2	4	8	265	611
176	-29.117	-16.781	22	7	1	4	1	2	4	8	292	606
177	72.313	-39.146	4	4	1	4	1	2	4	8	79	431
178	-43.582	-67.551	16	2	1	4	1	2	4	8	219	508
179	58.063	77.759	17	5	1	4	1	2	4	8	130	348
180	-72.464	-38.558	6	21	1	4	1	2	4	8	244	503
181	-31.196	28.793	22	6	1	4	1	2	4	8	299	571
182	-12.118	-51.802	1	10	1	4	1	2	4	8	265	465
183	34.864	19.754	3	19	1	4	1	2	4	8	298	652
184	20.45	5.154	13	8	1	4	1	2	4	8	220	572
185	3.889	49.076	14	22	1	4	1	2	4	8	235	449
186	-28.364	-67.541	13	2	1	4	1	2	4	8	174	484
187	95.34	-76.329	22	13	1	4	1	2	4	8	155	360
188	-20.064	88.549	24	8	1	4	1	2	4	8	171	388
189	17.576	-32.944	3	23	1	4	1	2	4	8	263	508
190	14.496	67.156	1	11	1	4	1	2	4	8	103	355
191	80.127	74.817	10	11	1	4	1	2	4	8	188	539
192	97.469	-94.906	23	22	1	4	1	2	4	8	177	512
193	-25.627	69.783	15	5	1	4	1	2	4	8	231	509
194	-28.401	-99.324	5	23	1	4	1	2	4	8	296	637
195	50.075	30.104	24	1	1	4	1	2	4	8	240	584
196	-71.62	2.646	15	19	1	4	1	2	4	8	123	372
197	12.915	-98.794	11	22	1	4	1	2	4	8	64	307
198	-62.685	-8.744	13	13	1	4	1	2	4	8	209	464
199	56.589	-70.657	11	11	1	4	1	2	4	8	127	468
200	-31.331	-31.421	15	4	1	4	1	2	4	8	209	500
201	-43.98	90.593	22	5	1	4	1	2	4	8	297	488
202	26.527	-69.661	14	13	1	4	1	2	4	8	108	440
203	-69.424	52.137	9	3	1	4	1	2	4	8	134	351
204	-54.424	-13.872	17	4	1	4	1	2	4	8	236	459
205	15.812	-80.864	1	21	1	4	1	2	4	8	268	533
206	-83.857	-49.906	22	4	1	4	1	2	4	8	88	278
207	40.424	-79.066	21	9	1	4	1	2	4	8	84	282
208	-67.86	44.448	21	23	1	4	1	2	4	8	275	563
209	59.269	38.066	4	15	1	4	1	2	4	8	91	370
210	1.701	-67.918	9	24	1	4	1	2	4	8	93	377
211	44.975	87.472	9	17	1	4	1	2	4	8	86	343
212	57.629	35.435	21	11	1	4	1	2	4	8	163	503
213	-99.949	78.102	19	2	1	4	1	2	4	8	149	338
214	99.913	86.062	19	15	1	4	1	2	4	8	158	414
215	-70.393	-12.736	3	8	1	4	1	2	4	8	150	503
216	24.002	-38.426	7	21	1	4	1	2	4	8	162	467
217	-53.887	-49.366	11	22	1	4	1	2	4	8	162	473
218	95.928	10.482	14	13	1	4	1	2	4	8	214	510
219	-31.829	4.337	6	13	1	4	1	2	4	8	294	602
220	47.684	62.209	25	24	1	4	1	2	4	8	196	409
221	-66.668	-37.401	7	10	1	4	1	2	4	8	132	484
222	17.807	-31.234	17	18	1	4	1	2	4	8	115	374
223	-36.21	75.098	5	1	1	4	1	2	4	8	195	381
224	66.718	-40.335	5	2	1	4	1	2	4	8	126	393
225	90.712	-46.793	17	5	1	4	1	2	4	8	298	554
226	-77.661	49.278	18	12	1	4	1	2	4	8	68	347
227	-52.729	77.002	10	23	1	4	1	2	4	8	297	540
228	44.581	-35.831	23	13	1	4	1	2	4	8	176	517
229	7.491	-10.169	6	17	1	4	1	2	4	8	118	476
230	6.785	11.324	1	20	1	4	1	2	4	8	95	285
231	-33.471	98.485	9	23	1	4	1	2	4	8	198	495
232	-16.528	-52.459	17	1	1	4	1	2	4	8	112	332
233	-2.616	-45.108	14	22	1	4	1	2	4	8	210	446
234	-66.897	15.295	6	22	1	4	1	2	4	8	119	421
235	76.404	-30.405	22	20	1	4	1	2	4	8	67	267
236	-60.986	-67.986	3	4	1	4	1	2	4	8	129	375
237	-24.011	-86.817	1	14	1	4	1	2	4	8	227	503
