6 10 960 12
400 170
400 170
400 170
400 170
400 170
400 170
400 170
400 170
400 170
400 170
400 170
400 170
1	61.698	-53.092	13	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	283	418
2	-63.955	-22.283	20	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	197	299
3	75.778	-69.433	12	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	386	515
4	22.586	-83.907	17	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	84	194
5	-86.788	-27.145	25	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	229	339
6	-81.831	-39.166	5	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	169	281
7	19.863	24.925	23	25	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	129	289
8	-63.5	16.599	6	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	244	387
9	96.287	-67.422	20	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	100	193
10	46.465	82.227	23	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	226	328
11	94.992	-93.873	1	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	233	400
12	70.484	83.028	12	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	474	588
13	8.301	-97.197	21	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	91	235
14	84.535	83.563	7	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	264	424
15	-31.382	-53.353	14	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	309	402
16	-76.44	-30.377	14	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	229	364
17	98.978	24.314	3	10	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	140	289
18	72.157	-61.097	5	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	363	458
19	-52.145	-54.455	2	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	99	246
20	-82.192	-24.92	17	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	317	475
21	-34.223	-7.639	11	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	248	389
22	12.413	49.052	22	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	223	315
23	65.409	32.804	11	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	378	499
24	-49.305	-60.586	3	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	201	347
25	-89.514	-7.337	8	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	227	361
26	79.734	34.981	3	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	320	427
27	-92.319	13.061	23	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	375	489
28	-22	55.634	9	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	195	343
29	57.728	78.306	17	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	223	322
30	-91.824	-57.099	20	25	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	476	593
31	-17.173	-57.77	3	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	206	355
32	98.536	74.341	21	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	362	487
33	80.134	-34.37	3	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	176	296
34	-81.105	63.758	2	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	357	467
35	72.739	-98.718	11	25	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	273	440
36	-96.412	72.897	9	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	252	371
37	19.351	83.622	8	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	214	373
38	-95.833	32.825	23	12	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	134	229
39	32.024	-65.238	23	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	197	329
40	-59.011	49.719	2	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	270	430
41	-21.061	-62.843	7	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	319	425
42	-51.674	-88.581	19	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	259	416
43	24.641	-77.076	10	22	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	356	523
44	-83.013	88.023	14	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	84	236
45	50.435	-81.865	9	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	401	568
46	-49.351	11.697	23	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	423	518
47	-64.821	-42.687	6	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	232	337
48	78.986	5.467	17	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	70	234
49	49.127	95.298	11	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	83	203
50	12.855	-5.226	10	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	386	562
51	-18.273	68.258	8	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	207	359
52	0.272	-24.782	1	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	168	299
53	92.088	-82.543	12	25	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	184	305
54	92.321	-12.63	25	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	211	325
55	87.652	-81.329	6	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	202	380
