6 16 880 6
400 170
400 170
400 170
400 170
400 170
400 170
1	74.398	2.692	8	16	1	6	1	2	4	8	16	32	138	274
2	-28.344	-17.432	25	18	1	6	1	2	4	8	16	32	309	399
3	-50.075	39.237	2	2	1	6	1	2	4	8	16	32	74	232
4	79.59	82.393	23	15	1	6	1	2	4	8	16	32	181	337
5	61.698	-53.092	12	11	1	6	1	2	4	8	16	32	108	245
6	-63.955	-22.283	19	9	1	6	1	2	4	8	16	32	148	241
7	75.778	-69.433	4	17	1	6	1	2	4	8	16	32	304	422
8	22.586	-83.907	20	21	1	6	1	2	4	8	16	32	60	190
9	-86.788	-27.145	19	17	1	6	1	2	4	8	16	32	117	252
10	-81.831	-39.166	10	8	1	6	1	2	4	8	16	32	343	443
11	19.863	24.925	11	25	1	6	1	2	4	8	16	32	392	572
12	-63.5	16.599	8	22	1	6	1	2	4	8	16	32	362	471
13	96.287	-67.422	19	2	1	6	1	2	4	8	16	32	137	299
14	46.465	82.227	6	23	1	6	1	2	4	8	16	32	415	547
15	94.992	-93.873	1	1	1	6	1	2	4	8	16	32	117	296
16	70.484	83.028	7	24	1	6	1	2	4	8	16	32	220	314
17	8.301	-97.197	11	14	1	6	1	2	4	8	16	32	79	250
18	84.535	83.563	12	23	1	6	1	2	4	8	16	32	298	452
19	-31.382	-53.353	7	6	1	6	1	2	4	8	16	32	164	335
20	-76.44	-30.377	10	8	1	6	1	2	4	8	16	32	438	557
21	98.978	24.314	3	19	1	6	1	2	4	8	16	32	241	349
22	72.157	-61.097	3	8	1	6	1	2	4	8	16	32	158	292
23	-52.145	-54.455	17	1	1	6	1	2	4	8	16	32	238	414
24	-82.192	-24.92	12	4	1	6	1	2	4	8	16	32	458	555
25	-34.223	-7.639	7	13	1	6	1	2	4	8	16	32	208	364
26	12.413	49.052	18	13	1	6	1	2	4	8	16	32	103	242
27	65.409	32.804	17	20	1	6	1	2	4	8	16	32	69	208
28	-49.305	-60.586	14	9	1	6	1	2	4	8	16	32	470	628
29	-89.514	-7.337	6	14	1	6	1	2	4	8	16	32	324	504
30	79.734	34.981	23	7	1	6	1	2	4	8	16	32	413	563
31	-92.319	13.061	2	11	1	6	1	2	4	8	16	32	271	437
32	-22	55.634	15	15	1	6	1	2	4	8	16	32	176	329
33	57.728	78.306	23	16	1	6	1	2	4	8	16	32	71	251
34	-91.824	-57.099	24	11	1	6	1	2	4	8	16	32	347	464
35	-17.173	-57.77	4	14	1	6	1	2	4	8	16	32	324	504
36	98.536	74.341	24	12	1	6	1	2	4	8	16	32	281	420
37	80.134	-34.37	18	4	1	6	1	2	4	8	16	32	168	291
38	-81.105	63.758	10	11	1	6	1	2	4	8	16	32	441	554
39	72.739	-98.718	7	19	1	6	1	2	4	8	16	32	321	497
40	-96.412	72.897	11	8	1	6	1	2	4	8	16	32	460	581
41	19.351	83.622	9	7	1	6	1	2	4	8	16	32	376	500
42	-95.833	32.825	22	19	1	6	1	2	4	8	16	32	135	238
43	32.024	-65.238	23	9	1	6	1	2	4	8	16	32	213	306
44	-59.011	49.719	3	24	1	6	1	2	4	8	16	32	217	375
45	-21.061	-62.843	2	20	1	6	1	2	4	8	16	32	234	368
46	-51.674	-88.581	1	6	1	6	1	2	4	8	16	32	383	500
47	24.641	-77.076	2	1	1	6	1	2	4	8	16	32	61	227
48	-83.013	88.023	10	10	1	6	1	2	4	8	16	32	357	519
49	50.435	-81.865	23	15	1	6	1	2	4	8	16	32	201	369
50	-49.351	11.697	21	2	1	6	1	2	4	8	16	32	420	534
51	-64.821	-42.687	6	23	1	6	1	2	4	8	16	32	414	548
52	51.49	32.538	9	2	1	6	1	2	4	8	16	32	93	246
53	78.986	5.467	12	9	1	6	1	2	4	8	16	32	67	223
54	49.127	95.298	17	6	1	6	1	2	4	8	16	32	126	282
55	12.855	-5.226	6	3	1	6	1	2	4	8	16	32	211	323
56	-18.273	68.258	24	17	1	6	1	2	4	8	16	32	288	401
57	0.272	-24.782	18	8	1	6	1	2	4	8	16	32	309	399
58	92.088	-82.543	21	13	1	6	1	2	4	8	16	32	129	268
59	92.321	-12.63	18	22	1	6	1	2	4	8	16	32	265	429
60	87.652	-81.329	9	2	1	6	1	2	4	8	16	32	236	416
61	12.393	35.304	2	9	1	6	1	2	4	8	16	32	112	215
62	94.671	-55.65	19	5	1	6	1	2	4	8	16	32	347	482
63	-73.793	62.268	17	20	1	6	1	2	4	8	16	32	455	590
64	77.979	-47.487	8	18	1	6	1	2	4	8	16	32	452	581
65	-50.435	-72.255	6	4	1	6	1	2	4	8	16	32	296	413
66	-88.727	11.618	13	5	1	6	1	2	4	8	16	32	457	558
