6 8 780 12
425 180
425 180
425 180
425 180
425 180
425 180
425 180
425 180
425 180
425 180
425 180
425 180
1	61.698	-53.092	19	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	71	199
2	-63.955	-22.283	12	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	106	209
3	75.778	-69.433	1	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	477	597
4	22.586	-83.907	7	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	69	187
5	-86.788	-27.145	4	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	316	493
6	-81.831	-39.166	24	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	97	205
7	19.863	24.925	14	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	316	446
8	-63.5	16.599	9	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	97	197
9	96.287	-67.422	5	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	210	325
10	46.465	82.227	17	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	337	458
11	94.992	-93.873	11	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	167	315
12	70.484	83.028	11	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	115	226
13	8.301	-97.197	9	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	87	206
14	84.535	83.563	6	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	300	401
15	-31.382	-53.353	24	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	119	265
16	-76.44	-30.377	20	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	151	331
17	98.978	24.314	4	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	133	299
18	72.157	-61.097	5	22	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	338	498
19	-52.145	-54.455	3	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	265	444
20	-82.192	-24.92	12	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	308	485
21	-34.223	-7.639	13	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	253	432
22	12.413	49.052	3	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	103	224
23	65.409	32.804	13	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	150	258
24	-49.305	-60.586	1	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	93	223
25	-89.514	-7.337	3	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	354	462
26	79.734	34.981	5	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	428	560
27	-92.319	13.061	7	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	181	344
28	-22	55.634	21	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	356	503
29	57.728	78.306	17	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	435	547
30	-91.824	-57.099	21	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	122	251
31	-17.173	-57.77	7	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	374	493
32	98.536	74.341	24	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	418	535
33	80.134	-34.37	20	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	135	266
34	-81.105	63.758	17	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	178	331
35	72.739	-98.718	18	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	386	561
36	-96.412	72.897	3	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	410	555
37	19.351	83.622	9	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	130	278
38	-95.833	32.825	11	22	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	267	435
39	32.024	-65.238	22	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	431	585
40	-59.011	49.719	8	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	177	326
41	-21.061	-62.843	7	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	144	285
42	-51.674	-88.581	20	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	112	234
43	24.641	-77.076	8	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	312	433
44	-83.013	88.023	17	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	173	349
45	50.435	-81.865	6	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	230	384
46	-49.351	11.697	19	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	66	168
47	-64.821	-42.687	5	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	111	262
48	78.986	5.467	4	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	102	265
49	49.127	95.298	22	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	331	484
50	12.855	-5.226	2	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	434	553
51	-18.273	68.258	20	12	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	191	356
52	0.272	-24.782	4	22	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	151	315
53	92.088	-82.543	3	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	202	372
54	92.321	-12.63	23	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	67	174
55	87.652	-81.329	25	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	263	391
56	94.671	-55.65	19	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	71	225
57	-73.793	62.268	15	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	440	612
58	77.979	-47.487	23	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	279	409
59	-50.435	-72.255	2	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	284	464
60	-88.727	11.618	14	10	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	410	546
61	-98.309	-98.872	8	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	138	274
62	-80.669	14.506	25	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	309	399
63	-40.123	-34.209	2	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	74	232
64	18.178	45.924	23	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	181	337
65	-33.767	-26.121	12	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	108	245
66	-0.83	24.55	19	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	148	241
67	71.51	-76.041	4	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	304	422
68	-93.487	-8.037	20	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	60	190
69	-62.462	36.497	19	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	117	252
70	33.705	-24.84	10	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	343	443
71	-97.518	-51.281	11	25	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	392	572
72	-77.523	-69.189	8	22	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	362	471
73	-66.109	-92.951	19	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	137	299
74	29.145	75.018	6	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	415	547
75	-43.613	98.877	1	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	117	296
76	-13.693	-77.74	7	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	220	314
77	-29.092	-73.952	11	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	79	250
78	-59.931	79.215	12	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	298	452
79	63.509	81.027	7	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	164	335
80	89.689	-76.777	10	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	438	557
81	25.765	-63.018	3	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	241	349
82	87.684	72.051	3	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	158	292
83	60.187	-44.204	17	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	238	414
84	-23.442	91.116	12	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	458	555
85	40.372	89.616	7	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	208	364
86	-75.122	-17.393	18	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	103	242
87	73.83	75.837	17	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	69	208
88	-74.374	86.281	14	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	470	628
89	-37.843	-84.149	6	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	324	504
90	19.354	-7.134	23	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	413	563
91	50.717	81.312	2	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	271	437
92	-73.54	-59.72	15	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	176	329
93	-28.217	-93.019	23	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	71	251
94	-19.089	57.813	24	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	347	464
95	19.923	-91.844	4	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	324	504
96	47.511	-84.832	24	12	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	281	420
97	-16.981	69.551	18	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	168	291
98	-18.664	33.174	10	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	441	554
99	-67.235	91.064	7	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	321	497
100	28.908	73.689	11	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	460	581
101	44.676	-84.053	9	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	376	500
102	8.477	-9.628	22	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	135	238
103	-60.378	-13.467	23	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	213	306
104	-23.535	-46.021	3	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	217	375
105	16.938	-65.821	2	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	234	368
106	83.435	-63.765	1	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	383	500
107	-60.326	-81.289	2	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	61	227
108	-51.889	-69.908	10	10	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	357	519
