6 8 360 4
450 200
450 200
450 200
450 200
1	64.827	48.437	22	21	1	4	1	2	4	8	252	587
2	-84.37	74.398	6	21	1	4	1	2	4	8	202	479
3	-66.256	-28.344	14	1	1	4	1	2	4	8	206	461
4	-9.72	-50.075	11	11	1	4	1	2	4	8	246	458
5	47.21	79.59	10	17	1	4	1	2	4	8	115	348
6	90.516	-8.751	7	22	1	4	1	2	4	8	216	528
7	-88.916	61.698	4	4	1	4	1	2	4	8	257	478
8	44.061	-63.955	9	7	1	4	1	2	4	8	114	416
9	57.645	75.778	18	18	1	4	1	2	4	8	182	476
10	42.872	-86.788	8	6	1	4	1	2	4	8	261	446
11	-64.039	-81.831	7	19	1	4	1	2	4	8	299	584
12	-70.301	58.036	22	16	1	4	1	2	4	8	204	562
13	-83.783	19.863	5	1	1	4	1	2	4	8	61	347
14	8.029	-63.5	23	14	1	4	1	2	4	8	149	460
15	28.453	96.287	13	15	1	4	1	2	4	8	133	319
16	91.668	46.465	3	16	1	4	1	2	4	8	237	453
17	22.994	94.992	11	13	1	4	1	2	4	8	211	413
18	85.196	-47.202	15	14	1	4	1	2	4	8	69	252
19	-98.603	70.484	22	5	1	4	1	2	4	8	278	606
20	-75.686	-60.478	10	22	1	4	1	2	4	8	82	355
21	-28.484	28.584	17	5	1	4	1	2	4	8	180	512
22	35.214	84.535	18	19	1	4	1	2	4	8	153	437
23	-36.842	-76.44	3	3	1	4	1	2	4	8	94	334
24	33.714	29.507	15	23	1	4	1	2	4	8	121	398
25	24.497	98.978	21	5	1	4	1	2	4	8	74	375
26	-20.261	72.157	9	14	1	4	1	2	4	8	107	418
27	-29.609	-52.145	19	7	1	4	1	2	4	8	77	375
28	-72.259	-82.192	9	1	1	4	1	2	4	8	94	406
29	-4.227	-34.223	22	1	1	4	1	2	4	8	146	465
30	50.295	12.413	24	18	1	4	1	2	4	8	111	439
31	2.848	65.409	16	12	1	4	1	2	4	8	169	470
32	82.021	-49.305	12	15	1	4	1	2	4	8	212	556
33	30.448	-89.514	6	8	1	4	1	2	4	8	187	412
34	89.201	79.734	5	4	1	4	1	2	4	8	246	472
35	-77.014	-3.068	12	19	1	4	1	2	4	8	193	441
36	0.108	52.122	25	12	1	4	1	2	4	8	270	579
37	-85.398	-92.319	13	16	1	4	1	2	4	8	108	301
38	93.831	-22	21	21	1	4	1	2	4	8	167	393
39	25.935	57.728	24	25	1	4	1	2	4	8	184	378
40	21.778	-91.824	21	10	1	4	1	2	4	8	191	462
41	-61.507	-17.173	4	4	1	4	1	2	4	8	120	480
42	79.157	98.536	18	9	1	4	1	2	4	8	176	373
43	68.099	80.134	10	3	1	4	1	2	4	8	299	581
44	2.415	-81.105	10	19	1	4	1	2	4	8	68	253
45	-73.574	-96.412	12	8	1	4	1	2	4	8	93	282
46	0.104	19.351	5	25	1	4	1	2	4	8	268	475
47	80.734	-95.833	16	8	1	4	1	2	4	8	204	547
48	-73.218	32.024	25	25	1	4	1	2	4	8	227	464
49	-16.995	-59.011	15	23	1	4	1	2	4	8	236	519
50	-32.162	-18.038	10	19	1	4	1	2	4	8	208	453
51	98.511	-51.674	25	12	1	4	1	2	4	8	228	471
52	63.144	-20.996	1	12	1	4	1	2	4	8	284	570
53	-90.828	24.641	24	16	1	4	1	2	4	8	292	633
54	44.433	-83.013	9	25	1	4	1	2	4	8	195	377
55	-38.906	-49.351	15	18	1	4	1	2	4	8	87	356
56	74.641	-64.821	13	13	1	4	1	2	4	8	144	445
57	-45.386	-5.479	5	9	1	4	1	2	4	8	134	470
58	-95.288	56.837	21	12	1	4	1	2	4	8	124	446
59	-31.709	51.49	24	5	1	4	1	2	4	8	83	335
60	-15.708	78.986	24	16	1	4	1	2	4	8	165	492
61	75.443	49.127	18	1	1	4	1	2	4	8	113	386
62	81.288	-18.273	10	13	1	4	1	2	4	8	295	596
63	-69.627	0.272	7	10	1	4	1	2	4	8	189	507
64	67.177	92.088	3	16	1	4	1	2	4	8	214	452
65	-60.709	92.321	18	17	1	4	1	2	4	8	181	500
66	88.741	87.652	25	22	1	4	1	2	4	8	262	500
67	24.811	12.393	10	22	1	4	1	2	4	8	164	512
68	-32.482	94.671	3	3	1	4	1	2	4	8	122	364
69	49.724	-73.793	18	4	1	4	1	2	4	8	152	387
70	-79.252	77.979	13	4	1	4	1	2	4	8	220	475
71	-25.619	-50.435	18	20	1	4	1	2	4	8	133	357
72	-65.31	-88.727	2	23	1	4	1	2	4	8	192	414
73	-34.149	-80.669	25	10	1	4	1	2	4	8	164	363
74	-11.176	-40.123	16	21	1	4	1	2	4	8	103	325
75	-27.17	18.178	8	9	1	4	1	2	4	8	178	425
76	67.31	-33.767	16	4	1	4	1	2	4	8	147	388
77	23.296	-0.83	21	25	1	4	1	2	4	8	250	575
78	98.23	-19.749	14	5	1	4	1	2	4	8	256	489
79	-79.177	71.51	20	11	1	4	1	2	4	8	193	376
80	58.633	-93.487	10	17	1	4	1	2	4	8	197	470
81	-35	-63.27	7	3	1	4	1	2	4	8	72	310
82	-98.016	-62.462	25	4	1	4	1	2	4	8	169	424
83	15.446	33.705	2	4	1	4	1	2	4	8	166	377
84	51.617	-97.518	1	4	1	4	1	2	4	8	204	531
85	35.933	-52.075	14	24	1	4	1	2	4	8	120	365
86	-87.164	-77.523	5	4	1	4	1	2	4	8	112	367
87	-16.032	-66.109	4	12	1	4	1	2	4	8	294	608
88	-79.876	29.145	7	16	1	4	1	2	4	8	251	530
89	93.603	-43.613	2	25	1	4	1	2	4	8	158	508
90	-90.271	-13.693	15	25	1	4	1	2	4	8	103	372
91	-73.128	-29.092	13	23	1	4	1	2	4	8	246	559
92	71.47	-59.931	11	20	1	4	1	2	4	8	204	557
93	-78.403	63.509	9	14	1	4	1	2	4	8	87	412
94	10.111	89.689	11	16	1	4	1	2	4	8	300	488
95	-69.51	25.765	11	8	1	4	1	2	4	8	189	474
96	22.876	87.684	25	4	1	4	1	2	4	8	225	516
97	-75.983	69.62	13	1	1	4	1	2	4	8	246	504
98	-67.496	60.187	2	22	1	4	1	2	4	8	61	388
99	54.58	-23.442	19	15	1	4	1	2	4	8	219	545
100	64.04	40.372	3	13	1	4	1	2	4	8	125	344
101	39.747	-75.122	7	5	1	4	1	2	4	8	209	447
102	60.102	73.83	7	6	1	4	1	2	4	8	278	586
103	-35.405	-74.374	20	15	1	4	1	2	4	8	188	458
104	-86.312	19.354	19	24	1	4	1	2	4	8	213	409
105	43.65	45.843	15	7	1	4	1	2	4	8	97	292
106	-86.302	50.717	8	12	1	4	1	2	4	8	172	370
107	56.127	-73.54	11	23	1	4	1	2	4	8	169	516
108	-16.217	40.044	6	22	1	4	1	2	4	8	193	413
109	-1.627	-19.089	9	16	1	4	1	2	4	8	264	497
110	-66.241	-16.981	3	13	1	4	1	2	4	8	291	558
111	15.388	-18.664	7	19	1	4	1	2	4	8	116	382
112	98.83	12.826	13	5	1	4	1	2	4	8	255	472
113	-86.609	-67.235	2	24	1	4	1	2	4	8	231	515
114	96.522	39.2	6	24	1	4	1	2	4	8	74	340
115	-25.442	28.908	11	2	1	4	1	2	4	8	274	495
116	59.045	14.41	18	13	1	4	1	2	4	8	114	361
117	20.187	8.477	9	8	1	4	1	2	4	8	233	544
118	41.522	-60.378	23	16	1	4	1	2	4	8	113	437
119	-44.982	17.064	15	3	1	4	1	2	4	8	95	331
120	-61.959	-18.511	20	24	1	4	1	2	4	8	191	473
