6 7 360 6
460 200
460 200
460 200
460 200
460 200
460 200
1	74.084	-92.707	16	19	1	6	1	2	4	8	16	32	313	407
2	-85.391	-41.099	9	3	1	6	1	2	4	8	16	32	347	525
3	-19.019	73.829	24	19	1	6	1	2	4	8	16	32	63	194
4	91.417	-78.613	20	25	1	6	1	2	4	8	16	32	449	551
5	-58.105	-99.094	3	24	1	6	1	2	4	8	16	32	222	352
6	-68.304	-99.5	8	6	1	6	1	2	4	8	16	32	456	623
7	1.319	-12.412	16	10	1	6	1	2	4	8	16	32	68	163
8	40.594	73.838	24	8	1	6	1	2	4	8	16	32	264	388
9	62.799	-97.408	14	19	1	6	1	2	4	8	16	32	356	459
10	-43.508	12.701	15	14	1	6	1	2	4	8	16	32	214	355
11	98.223	-28.432	16	4	1	6	1	2	4	8	16	32	238	336
12	14.699	-93.015	17	3	1	6	1	2	4	8	16	32	388	502
13	-7.204	58.457	14	4	1	6	1	2	4	8	16	32	102	250
14	86.188	-6.79	23	5	1	6	1	2	4	8	16	32	386	505
15	-21.896	-82.074	1	10	1	6	1	2	4	8	16	32	280	405
16	-50.762	-70.814	12	25	1	6	1	2	4	8	16	32	176	351
17	14.175	30.362	17	15	1	6	1	2	4	8	16	32	177	317
18	54.93	61.288	7	4	1	6	1	2	4	8	16	32	296	419
19	14.332	-96.502	15	25	1	6	1	2	4	8	16	32	308	401
20	66.721	77.701	16	13	1	6	1	2	4	8	16	32	212	307
21	67.205	-99.525	18	4	1	6	1	2	4	8	16	32	231	374
22	8.961	55.231	5	19	1	6	1	2	4	8	16	32	100	270
23	-64.678	-5.953	1	25	1	6	1	2	4	8	16	32	429	603
24	83.251	96.726	20	21	1	6	1	2	4	8	16	32	124	246
25	10.705	51.091	17	24	1	6	1	2	4	8	16	32	406	530
26	39.527	33.418	19	5	1	6	1	2	4	8	16	32	256	401
27	-90.927	34.188	6	19	1	6	1	2	4	8	16	32	295	460
28	68.209	47.883	5	24	1	6	1	2	4	8	16	32	228	372
29	-34.118	40.017	17	24	1	6	1	2	4	8	16	32	150	325
30	46.247	71.128	25	23	1	6	1	2	4	8	16	32	427	530
31	-1.038	86.615	3	6	1	6	1	2	4	8	16	32	469	634
32	74.803	87.639	16	25	1	6	1	2	4	8	16	32	216	361
33	-12.517	90.448	15	12	1	6	1	2	4	8	16	32	115	234
34	60.508	-67.424	14	25	1	6	1	2	4	8	16	32	163	335
35	-4.864	30.046	21	18	1	6	1	2	4	8	16	32	422	557
36	-28.949	-55.039	24	22	1	6	1	2	4	8	16	32	129	294
37	61.968	1.758	14	20	1	6	1	2	4	8	16	32	327	495
38	-98.943	24.046	18	23	1	6	1	2	4	8	16	32	102	195
