6 4 420 12
475 200
475 200
475 200
475 200
475 200
475 200
475 200
475 200
475 200
475 200
475 200
475 200
1	61.698	-53.092	25	25	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	253	378
2	-63.955	-22.283	3	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	103	262
3	75.778	-69.433	21	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	337	502
4	22.586	-83.907	14	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	207	329
5	-86.788	-27.145	18	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	80	222
6	-81.831	-39.166	14	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	262	413
7	19.863	24.925	16	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	295	418
8	-63.5	16.599	16	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	340	456
9	96.287	-67.422	17	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	418	576
10	46.465	82.227	22	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	422	598
11	94.992	-93.873	15	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	240	349
12	70.484	83.028	6	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	185	326
13	8.301	-97.197	17	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	121	287
14	84.535	83.563	16	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	204	369
15	-31.382	-53.353	10	25	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	76	198
16	-76.44	-30.377	24	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	73	201
17	98.978	24.314	16	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	364	474
18	72.157	-61.097	23	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	400	517
19	-52.145	-54.455	21	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	466	639
20	-82.192	-24.92	11	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	273	377
21	-34.223	-7.639	13	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	172	347
22	12.413	49.052	11	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	313	433
23	65.409	32.804	25	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	271	434
24	-49.305	-60.586	2	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	470	622
25	-89.514	-7.337	23	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	352	515
26	79.734	34.981	16	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	278	422
27	-92.319	13.061	11	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	112	205
28	-22	55.634	6	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	223	370
29	57.728	78.306	19	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	346	484
30	-91.824	-57.099	23	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	162	302
31	-17.173	-57.77	6	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	189	357
32	98.536	74.341	10	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	209	325
33	80.134	-34.37	8	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	264	405
34	-81.105	63.758	25	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	369	520
35	72.739	-98.718	24	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	188	349
36	-96.412	72.897	15	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	463	590
37	19.351	83.622	18	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	392	496
38	-95.833	32.825	20	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	401	512
39	32.024	-65.238	7	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	281	371
40	-59.011	49.719	23	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	123	217
41	-21.061	-62.843	19	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	286	428
42	-51.674	-88.581	8	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	364	527
43	24.641	-77.076	5	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	195	374
44	-83.013	88.023	20	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	164	265
45	50.435	-81.865	6	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	209	318
46	-49.351	11.697	2	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	268	430
47	-64.821	-42.687	3	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	141	233
48	78.986	5.467	10	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	123	279
49	49.127	95.298	19	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	144	301
50	12.855	-5.226	4	12	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	390	507
51	-18.273	68.258	9	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	171	307
52	0.272	-24.782	8	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	176	275
53	92.088	-82.543	4	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	406	586
54	92.321	-12.63	3	25	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	66	185
55	87.652	-81.329	22	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	369	501
56	94.671	-55.65	15	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	330	503
57	-73.793	62.268	3	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	411	576
58	77.979	-47.487	2	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	416	596
59	-50.435	-72.255	13	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	302	403
60	-88.727	11.618	4	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	452	616
61	-98.309	-98.872	4	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	81	179
62	-80.669	14.506	20	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	270	414
63	-40.123	-34.209	25	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	453	567
64	18.178	45.924	25	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	362	471
65	-33.767	-26.121	14	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	163	316
66	-0.83	24.55	14	1	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	401	491
67	71.51	-76.041	24	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	296	455
68	-93.487	-8.037	20	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	315	410
69	-62.462	36.497	18	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	333	471
70	33.705	-24.84	3	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	441	604
71	-97.518	-51.281	11	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	99	208
72	-77.523	-69.189	19	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	201	310
73	-66.109	-92.951	10	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	333	478
74	29.145	75.018	22	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	82	186
75	-43.613	98.877	1	22	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	421	535
76	-13.693	-77.74	12	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	275	452
77	-29.092	-73.952	4	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	190	281
78	-59.931	79.215	22	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	470	607
79	63.509	81.027	9	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	174	319
80	89.689	-76.777	21	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	453	566
81	25.765	-63.018	24	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	136	252
82	87.684	72.051	8	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	263	382
83	60.187	-44.204	12	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	279	397
84	-23.442	91.116	13	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	60	199
85	40.372	89.616	11	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	187	293
86	-75.122	-17.393	2	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	265	389
87	73.83	75.837	25	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	131	292
88	-74.374	86.281	20	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	99	265
89	-37.843	-84.149	21	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	473	585
90	19.354	-7.134	10	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	256	393
91	50.717	81.312	6	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	279	448
92	-73.54	-59.72	10	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	300	433
93	-28.217	-93.019	4	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	104	201
94	-19.089	57.813	24	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	188	294
95	19.923	-91.844	17	7	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	450	596
96	47.511	-84.832	23	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	132	265
97	-16.981	69.551	4	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	234	371
98	-18.664	33.174	13	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	298	468
99	-67.235	91.064	6	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	196	305
100	28.908	73.689	22	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	201	300
101	44.676	-84.053	1	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	223	351
102	8.477	-9.628	14	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	375	517
103	-60.378	-13.467	20	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	276	424
104	-23.535	-46.021	12	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	73	241
105	16.938	-65.821	10	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	69	174
106	83.435	-63.765	1	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	140	314
107	-60.326	-81.289	13	22	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	353	506
108	-51.889	-69.908	21	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	305	424
109	-15.767	-87.689	20	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	429	598
110	97.014	54.023	11	25	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	385	536
111	65.406	-79.043	13	5	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	142	281
112	-43.499	74.997	9	20	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	313	438
113	60.211	86.287	2	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	383	514
114	-0.885	-96.702	23	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	124	246
115	37.168	75.667	17	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	297	456
116	-15.723	-86.624	25	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	122	229
117	-11.834	23.295	16	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	119	219
118	-55.227	-43.313	18	13	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	431	543
119	-47.345	32.97	19	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	144	323
120	-69.543	2.916	1	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	315	469
121	-29.019	40.365	1	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	72	181
122	-2.71	93.995	6	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	330	464
123	-43.454	90.189	9	12	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	66	194
124	88.091	11.886	25	11	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	456	624
125	7.563	-98.034	19	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	268	359
126	-54.865	-79.097	17	19	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	96	249
127	-77.274	-43.105	3	4	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	462	591
128	-84.757	81.79	18	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	434	613
129	-2.629	-67.495	23	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	429	571
130	50.528	78.183	9	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	345	465
131	37.707	98.965	12	14	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	316	448
132	-95.286	62.158	12	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	274	392
133	-59.416	-6.597	17	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	130	260
134	13.186	91.277	24	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	61	167
135	-18.092	-60.229	13	23	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	371	491
136	75.747	12.289	2	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	312	470
137	-84.96	-86.749	15	21	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	470	627
138	-40.311	-76.732	6	3	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	412	562
139	97.655	61.4	24	6	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	118	255
140	-58.494	-74.726	9	18	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	405	556
141	57.07	84.299	21	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	354	507
142	-76.258	-98.432	5	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	89	239
143	-19.787	-16.937	20	2	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	90	243
144	-56.943	-91.321	11	16	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	269	398
145	61.143	-50.147	17	9	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	233	325
146	41.27	-93.797	15	8	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	224	388
147	0.765	68.327	16	12	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	153	264
148	22.652	-12.459	3	10	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	151	320
149	-49.373	-11.169	5	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	244	414
150	82.417	-12.685	10	24	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	411	508
151	-44.852	-24.038	18	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	447	600
152	-23.094	-82.944	11	22	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	396	498
153	-96.489	-68.407	16	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	245	411
154	-0.725	-52.985	4	17	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	408	569
155	77.578	22.849	7	15	1	12	1	2	4	8	16	32	64	128	256	512	1024	2048	476	577
