6 6 360 6
460 200
460 200
460 200
460 200
460 200
460 200
1	74.398	2.692	7	19	1	6	1	2	4	8	16	32	299	584
2	-28.344	-17.432	22	16	1	6	1	2	4	8	16	32	204	562
3	-50.075	39.237	5	1	1	6	1	2	4	8	16	32	61	347
4	79.59	82.393	23	14	1	6	1	2	4	8	16	32	149	460
5	61.698	-53.092	13	15	1	6	1	2	4	8	16	32	133	319
6	-63.955	-22.283	3	16	1	6	1	2	4	8	16	32	237	453
7	75.778	-69.433	11	13	1	6	1	2	4	8	16	32	211	413
8	22.586	-83.907	15	14	1	6	1	2	4	8	16	32	69	252
9	-86.788	-27.145	22	5	1	6	1	2	4	8	16	32	278	606
10	-81.831	-39.166	10	22	1	6	1	2	4	8	16	32	82	355
11	19.863	24.925	17	5	1	6	1	2	4	8	16	32	180	512
12	-63.5	16.599	18	19	1	6	1	2	4	8	16	32	153	437
13	96.287	-67.422	3	3	1	6	1	2	4	8	16	32	94	334
14	46.465	82.227	15	23	1	6	1	2	4	8	16	32	121	398
15	94.992	-93.873	21	5	1	6	1	2	4	8	16	32	74	375
16	70.484	83.028	9	14	1	6	1	2	4	8	16	32	107	418
17	8.301	-97.197	19	7	1	6	1	2	4	8	16	32	77	375
18	84.535	83.563	9	1	1	6	1	2	4	8	16	32	94	406
19	-31.382	-53.353	22	1	1	6	1	2	4	8	16	32	146	465
20	-76.44	-30.377	24	18	1	6	1	2	4	8	16	32	111	439
21	98.978	24.314	16	12	1	6	1	2	4	8	16	32	169	470
22	72.157	-61.097	12	15	1	6	1	2	4	8	16	32	212	556
23	-52.145	-54.455	6	8	1	6	1	2	4	8	16	32	187	412
24	-82.192	-24.92	5	4	1	6	1	2	4	8	16	32	246	472
25	-34.223	-7.639	12	19	1	6	1	2	4	8	16	32	193	441
26	12.413	49.052	25	12	1	6	1	2	4	8	16	32	270	579
27	65.409	32.804	13	16	1	6	1	2	4	8	16	32	108	301
28	-49.305	-60.586	21	21	1	6	1	2	4	8	16	32	167	393
29	-89.514	-7.337	24	25	1	6	1	2	4	8	16	32	184	378
30	79.734	34.981	21	10	1	6	1	2	4	8	16	32	191	462
31	-92.319	13.061	4	4	1	6	1	2	4	8	16	32	120	480
32	-22	55.634	18	9	1	6	1	2	4	8	16	32	176	373
33	57.728	78.306	10	3	1	6	1	2	4	8	16	32	299	581
34	-91.824	-57.099	10	19	1	6	1	2	4	8	16	32	68	253
35	-17.173	-57.77	12	8	1	6	1	2	4	8	16	32	93	282
36	98.536	74.341	5	25	1	6	1	2	4	8	16	32	268	475
37	80.134	-34.37	16	8	1	6	1	2	4	8	16	32	204	547
38	-81.105	63.758	25	25	1	6	1	2	4	8	16	32	227	464
39	72.739	-98.718	15	23	1	6	1	2	4	8	16	32	236	519
40	-96.412	72.897	10	19	1	6	1	2	4	8	16	32	208	453
41	19.351	83.622	25	12	1	6	1	2	4	8	16	32	228	471
42	-95.833	32.825	1	12	1	6	1	2	4	8	16	32	284	570
43	32.024	-65.238	24	16	1	6	1	2	4	8	16	32	292	633
44	-59.011	49.719	9	25	1	6	1	2	4	8	16	32	195	377
45	-21.061	-62.843	15	18	1	6	1	2	4	8	16	32	87	356
46	-51.674	-88.581	13	13	1	6	1	2	4	8	16	32	144	445
47	24.641	-77.076	5	9	1	6	1	2	4	8	16	32	134	470
48	-83.013	88.023	21	12	1	6	1	2	4	8	16	32	124	446
49	50.435	-81.865	24	5	1	6	1	2	4	8	16	32	83	335
50	-49.351	11.697	24	16	1	6	1	2	4	8	16	32	165	492
51	-64.821	-42.687	18	1	1	6	1	2	4	8	16	32	113	386
